dataset	tissue	stage	percentile	value	unit	n_genes
E-MTAB-6814	testis	4 week post conception	53	0.5	tpm	58735
E-MTAB-6814	testis	4 week post conception	54	0.6	tpm	58735
E-MTAB-6814	testis	4 week post conception	55	0.7	tpm	58735
E-MTAB-6814	testis	4 week post conception	56	0.8	tpm	58735
E-MTAB-6814	testis	4 week post conception	57	0.9	tpm	58735
E-MTAB-6814	testis	4 week post conception	58	0.9	tpm	58735
E-MTAB-6814	testis	4 week post conception	59	1.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	60	1.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	61	1.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	62	1.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	63	2.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	64	2.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	65	2.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	66	2.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	67	2.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	68	3.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	69	3.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	70	3.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	71	4.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	72	4.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	73	5.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	74	5.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	75	6.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	76	7.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	77	7.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	78	8.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	79	10.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	80	11.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	81	12.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	82	14.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	83	16.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	84	18.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	85	20.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	86	23.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	87	26.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	88	29.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	89	32.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	90	36.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	91	41.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	92	46.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	93	52.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	94	59.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	95	67.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	96	79.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	97	96.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	98	126.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	99	212.0	tpm	58735
E-MTAB-6814	testis	4 week post conception	100	25183.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	0	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	1	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	2	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	3	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	4	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	5	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	6	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	7	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	8	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	9	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	10	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	11	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	12	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	13	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	14	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	15	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	16	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	17	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	18	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	19	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	20	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	21	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	22	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	23	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	24	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	25	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	26	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	27	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	28	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	29	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	30	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	31	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	32	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	33	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	34	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	35	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	36	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	37	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	38	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	39	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	40	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	41	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	42	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	43	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	44	0.0	tpm	58735
E-MTAB-6814	testis	5 week post conception	45	0.1	tpm	58735
E-MTAB-6814	testis	5 week post conception	46	0.1	tpm	58735
E-MTAB-6814	testis	5 week post conception	47	0.1	tpm	58735
E-MTAB-6814	testis	5 week post conception	48	0.1	tpm	58735
E-MTAB-6814	testis	5 week post conception	49	0.2	tpm	58735
E-MTAB-6814	testis	5 week post conception	50	0.2	tpm	58735
E-MTAB-6814	testis	5 week post conception	51	0.2	tpm	58735
E-MTAB-6814	testis	5 week post conception	52	0.2	tpm	58735
E-MTAB-6814	testis	5 week post conception	53	0.3	tpm	58735
E-MTAB-6814	testis	5 week post conception	54	0.3	tpm	58735
E-MTAB-6814	testis	5 week post conception	55	0.3	tpm	58735
E-MTAB-6814	testis	5 week post conception	56	0.4	tpm	58735
E-MTAB-6814	testis	5 week post conception	57	0.4	tpm	58735
E-MTAB-6814	testis	5 week post conception	58	0.5	tpm	58735
E-MTAB-6814	testis	5 week post conception	59	0.5	tpm	58735
